year,player_key,first_name,last_name,full_name,position,position_group,height,weight,stars,rating,transfer_rating,high_school_rating,transfer_rank,high_school_rank,position_rank,state_rank,eligibility_type,eligibility_years,status,institution_status,transfer_date,transfer_commit_date,source_school,source_institution_key,source_school_root_path,destination_school,destination_institution_key,destination_school_root_path,destination_transferred,destination_options_count,player_profile_url,avatar_url,last_update_date,source
2025,46116050,Dailyn,Swain,Dailyn Swain,SF,Forward,6-8,220,4,0.95,0.95,0.9,43,103.0,7,2,Immediate,,Enrolled,T,2025-03-24T19:24:00Z,2025-04-01T20:58:00Z,Xavier,24316,/college/xavier,Texas,24028.0,/college/texas,True,1.0,https://247sports.com/player/dailyn-swain-46116050/college-303366,https://s3media.247sports.com/Uploads/Assets/52/709/12709052.jpg,2025-04-01T21:01:13Z,247sports_api_transfers
2025,46058747,Pop,Isaacs,Pop Isaacs,PG,Guard,6-2,180,4,0.95,0.95,0.94,44,67.0,12,1,Immediate,,Enrolled,T,2025-03-26T18:44:00Z,2025-05-27T14:17:00Z,Creighton,24343,/college/creighton,Texas A&M,24029.0,/college/texas-am,True,2.0,https://247sports.com/player/pop-isaacs-46058747/college-323218,https://s3media.247sports.com/Uploads/Assets/379/724/12724379.jpg,2025-05-27T14:17:20Z,247sports_api_transfers
2025,46148106,Lamar,Wilkerson,Lamar Wilkerson,SG,Guard,6-5,195,4,0.95,0.95,,45,,8,4,Immediate,,Enrolled,T,2025-03-24T22:42:00Z,2025-04-15T18:59:00Z,Sam Houston,24237,/college/sam-houston-state,Indiana,24040.0,/college/indiana,True,1.0,https://247sports.com/player/lamar-wilkerson-46148106/college-310996,https://s3media.247sports.com/Uploads/Assets/495/938/12938495.jpeg,2025-04-15T19:00:01Z,247sports_api_transfers
2025,46140859,Aday,Mara,Aday Mara,C,Center,7-3,240,4,0.95,0.95,0.98,46,15.0,8,4,Immediate,,Enrolled,T,2025-04-01T13:16:00Z,2025-04-11T16:41:00Z,UCLA,24093,/college/ucla,Michigan,24042.0,/college/michigan,True,1.0,https://247sports.com/player/aday-mara-46140859/college-302440,https://s3media.247sports.com/Uploads/Assets/527/27/12027527.jpeg,2025-04-11T16:41:35Z,247sports_api_transfers
2025,46058294,Nick,Davidson,Nick Davidson,C,Center,6-10,238,4,0.95,0.95,0.85,47,319.0,9,2,Immediate,,Enrolled,T,2025-03-17T21:02:00Z,2025-04-02T21:59:00Z,Nevada,24122,/college/nevada,Clemson,24008.0,/college/clemson,True,1.0,https://247sports.com/player/nick-davidson-46058294/college-273370,https://s3media.247sports.com/Uploads/Assets/14/986/12986014.jpeg,2025-04-02T22:42:16Z,247sports_api_transfers
2025,46097664,Malik,Reneau,Malik Reneau,PF,Forward,6-8,210,4,0.95,0.95,0.97,48,38.0,7,1,Immediate,,Enrolled,T,2025-03-19T00:58:00Z,2025-04-02T18:05:00Z,Indiana,24040,/college/indiana,Miami,24013.0,/college/miami,True,1.0,https://247sports.com/player/malik-reneau-46097664/college-288578,https://s3media.247sports.com/Uploads/Assets/263/124/12124263.png,2025-04-02T18:05:38Z,247sports_api_transfers
2025,46157201,Alvaro,Folgueiras,Alvaro Folgueiras,PF,Forward,6-9,215,4,0.95,0.95,,49,,8,3,Immediate,,Enrolled,T,2025-03-25T16:10:00Z,2025-04-21T01:53:00Z,Robert Morris,24194,/college/robert-morris,Iowa,24041.0,/college/iowa,True,1.0,https://247sports.com/player/alvaro-folgueiras-46157201/college-334700,https://s3media.247sports.com/Uploads/Assets/545/1/13001545.jpeg,2025-04-21T01:54:01Z,247sports_api_transfers
2025,46143021,Naithan,George,Naithan George,PG,Guard,6-3,185,4,0.95,0.95,,50,,13,3,Immediate,3.0,Enrolled,T,2025-03-25T23:26:00Z,2025-04-04T19:26:00Z,Georgia Tech,24011,/college/georgia-tech,Syracuse,24037.0,/college/syracuse,True,1.0,https://247sports.com/player/naithan-george-46143021/college-301080,https://s3media.247sports.com/Uploads/Assets/569/709/12709569.jpg,2025-04-04T19:26:44Z,247sports_api_transfers
2025,46104191,KJ,Lewis,KJ Lewis,SF,Forward,6-4,210,4,0.95,0.95,0.92,51,85.0,8,4,Immediate,,Enrolled,T,2025-03-29T13:58:00Z,2025-04-07T00:46:00Z,Arizona,24087,/college/arizona,Georgetown,24210.0,/college/georgetown,True,1.0,https://247sports.com/player/kj-lewis-46104191/college-303051,https://s3media.247sports.com/Uploads/Assets/743/772/12772743.jpeg,2025-04-07T15:46:30Z,247sports_api_transfers
2025,46133113,Jaron,Pierre Jr.,Jaron Pierre Jr.,SG,Guard,6-5,188,4,0.95,0.95,,52,,9,4,Immediate,1.0,Enrolled,T,2025-03-31T19:51:00Z,2025-04-15T01:25:00Z,Jacksonville State,24201,/college/jacksonville-state,SMU,24055.0,/college/smu,True,1.0,https://247sports.com/player/jaron-pierre-jr-46133113/college-324762,https://s3media.247sports.com/Uploads/Assets/180/762/12762180.jpeg,2025-04-15T01:25:28Z,247sports_api_transfers
